"570","HY149E","CC","Mon-Sat","1.250000","2.000000","7am-6pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.147697","-118.147120"
"571","HY147E","CC","Mon-Sat","1.250000","2.000000","7am-6pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.147696","-118.147197"
"572","HY145E","CC","Mon-Sat","1.250000","2.000000","7am-6pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.147696","-118.147264"
"573","HY143E","CC","Mon-Sat","1.250000","2.000000","7am-6pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.147697","-118.147438"
"574","MO062S","CC","Mon-Fri","1.250000","0.250000","6am-6pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.143847","-118.146060"
"575","MO064S","CC","Mon-Fri","1.250000","0.250000","6am-6pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.143790","-118.146059"
"576","MO066S","CC","Mon-Fri","1.250000","0.250000","6am-6pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.143726","-118.146059"
"577","MO068S","CC","Mon-Fri","1.250000","0.250000","6am-6pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.143659","-118.146057"
"578","MO070S","CC","Mon-Fri","1.250000","0.250000","6am-6pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.143595","-118.146057"
"579","MO074S","CC","Mon-Fri","1.250000","0.250000","6am-6pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.143282","-118.146055"
"580","MO076S","CC","Mon-Fri","1.250000","0.250000","6am-6pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.143211","-118.146051"
"581","MO078S","CC","Mon-Fri","1.250000","0.250000","6am-6pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.143146","-118.146052"
"582","MO080S","CC","Mon-Fri","1.250000","0.250000","6am-6pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.143084","-118.146052"
"583","MO082S","CC","Mon-Fri","1.250000","0.250000","6am-6pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.143021","-118.146049"
"584","MO084S","CC","Mon-Fri","1.250000","0.250000","6am-6pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.142956","-118.146047"
"585","MO086S","CC","Mon-Fri","1.250000","0.250000","6am-6pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.142893","-118.146044"
"586","HY198E","CC","Mon-Sat","1.250000","1.000000","7am-5pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.147531","-118.145591"
"587","HY200E","CC","Mon-Sat","1.250000","1.000000","7am-5pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.147533","-118.145585"
"588","HY202E","CC","Mon-Sat","1.250000","1.000000","7am-5pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.147532","-118.145504"
"589","HY204E","CC","Mon-Sat","1.250000","1.000000","7am-5pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.147533","-118.145497"
"590","HY206E","CC","Mon-Sat","1.250000","1.000000","7am-5pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.147533","-118.145419"
"591","HY208E","CC","Mon-Sat","1.250000","1.000000","7am-5pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.147533","-118.145412"
"592","HY210E","CC","Mon-Sat","1.250000","1.000000","7am-5pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.147535","-118.145355"
"593","HY212E","CC","Mon-Sat","1.250000","1.000000","7am-5pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.147537","-118.145313"
"594","HY214E","CC","Mon-Sat","1.250000","1.000000","7am-5pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.147535","-118.145274"
"595","HY216E","CC","Mon-Sat","1.250000","1.000000","7am-5pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.147536","-118.145230"
"596","HY218E","CC","Mon-Sat","1.250000","1.000000","7am-5pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.147536","-118.145176"
"597","HY220E","CC","Mon-Sat","1.250000","1.000000","7am-5pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.147536","-118.145168"
"598","HY222E","CC","Mon-Sat","1.250000","1.000000","7am-5pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.147538","-118.145089"
"599","HY224E","CC","Mon-Sat","1.250000","1.000000","7am-5pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.147539","-118.145081"
"600","HY226E","CC","Mon-Sat","1.250000","1.000000","7am-5pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.147538","-118.145020"
"601","HY228E","CC","Mon-Sat","1.250000","1.000000","7am-5pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.147538","-118.144968"
"602","HY230E","CC","Mon-Sat","1.250000","1.000000","7am-5pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.147538","-118.144961"
"603","HY232E","CC","Mon-Sat","1.250000","1.000000","7am-5pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.147538","-118.144873"
"604","HY234E","CC","Mon-Sat","1.250000","1.000000","7am-5pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.147539","-118.144866"
"605","HY236E","CC","Mon-Sat","1.250000","1.000000","7am-5pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.147538","-118.144790"
"606","HY238E","CC","Mon-Sat","1.250000","1.000000","7am-5pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.147540","-118.144742"
"607","HY240E","CC","Mon-Sat","1.250000","1.000000","7am-5pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.147467","-118.144609"
"608","HY242E","CC","Mon-Sat","1.250000","1.000000","7am-5pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.147428","-118.144563"
"609","HY244E","CC","Mon-Sat","1.250000","1.000000","7am-5pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.147400","-118.144498"
"610","HY209E","CC","Mon-Sat","1.250000","1.000000","7am-5pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.147739","-118.145481"
"611","HY211E","CC","Mon-Sat","1.250000","1.000000","7am-5pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.147740","-118.145426"
"612","HY213E","CC","Mon-Sat","1.250000","1.000000","7am-5pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.147740","-118.145419"
"613","HY215E","CC","Mon-Sat","1.250000","1.000000","7am-5pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.147738","-118.145366"
"614","HY217E","CC","Mon-Sat","1.250000","1.000000","7am-5pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.147740","-118.145316"
"615","HY219E","CC","Mon-Sat","1.250000","1.000000","7am-5pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.147741","-118.145259"
"616","HY221E","CC","Mon-Sat","1.250000","1.000000","7am-5pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.147741","-118.145254"
"617","HY223E","CC","Mon-Sat","1.250000","1.000000","7am-5pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.147742","-118.145172"
"618","HY225E","CC","Mon-Sat","1.250000","1.000000","7am-5pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.147742","-118.145166"
"619","HY227E","CC","Mon-Sat","1.250000","1.000000","7am-5pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.147744","-118.145087"
"620","HY229E","CC","Mon-Sat","1.250000","1.000000","7am-5pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.147744","-118.145082"
"621","HY231E","CC","Mon-Sat","1.250000","1.000000","7am-5pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.147742","-118.145024"
"622","HY233E","CC","Mon-Sat","1.250000","1.000000","7am-5pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.147744","-118.144977"
"623","HY235E","CC","Mon-Sat","1.250000","1.000000","7am-5pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.147744","-118.144912"
"624","HY237E","CC","Mon-Sat","1.250000","1.000000","7am-5pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.147744","-118.144905"
"625","HY239E","CC","Mon-Sat","1.250000","1.000000","7am-5pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.147744","-118.144851"
"626","HY243E","CC","Mon-Sat","1.250000","1.000000","7am-5pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.147753","-118.144667"
"627","HY245E","CC","Mon-Sat","1.250000","1.000000","7am-5pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.147799","-118.144637"
"628","HY247E","CC","Mon-Sat","1.250000","1.000000","7am-5pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.147859","-118.144569"
"629","RA232E","CC","Mon-Sat","1.250000","1.000000","7am-5pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.148312","-118.144914"
"630","RA228E","CC","Mon-Sat","1.250000","1.000000","7am-5pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.148310","-118.145158"
"631","RA226E","CC","Mon-Sat","1.250000","1.000000","7am-5pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.148311","-118.145224"
"632","RA224E","CC","Mon-Sat","1.250000","1.000000","7am-5pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.148310","-118.145304"
"633","RA222E","CC","Mon-Sat","1.250000","1.000000","7am-5pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.148309","-118.145392"
"634","RA220E","CC","Mon-Sat","1.250000","1.000000","7am-5pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.148309","-118.145467"
"635","RA233E","CC","Mon-Sat","1.250000","1.000000","7am-5pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.148433","-118.144876"
"636","RA235E","CC","Mon-Sat","1.250000","1.000000","7am-5pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.148434","-118.144799"
"637","RA237E","CC","Mon-Sat","1.250000","1.000000","7am-5pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.148435","-118.144719"
"638","TL302E","CC","Mon-Sat","1.250000","1.000000","7am-5pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.148282","-118.143868"
"639","TL304E","CC","Mon-Sat","1.250000","1.000000","7am-5pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.148283","-118.143798"
"640","TL306E","CC","Mon-Sat","1.250000","1.000000","7am-5pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.148284","-118.143709"
"641","TL308E","CC","Mon-Sat","1.250000","1.000000","7am-5pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.148284","-118.143619"
"642","TL310E","CC","Mon-Sat","1.250000","1.000000","7am-5pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.148285","-118.143539"
"643","TL312E","CC","Mon-Sat","1.250000","1.000000","7am-5pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.148287","-118.143460"
"644","TL314E","CC","Mon-Sat","1.250000","1.000000","7am-5pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.148287","-118.143379"
"645","TL316E","CC","Mon-Sat","1.250000","1.000000","7am-5pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.148286","-118.143295"
"646","TL318E","CC","Mon-Sat","1.250000","1.000000","7am-5pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.148289","-118.143224"
"647","TL320E","CC","Mon-Sat","1.250000","1.000000","7am-5pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.148288","-118.143159"
"648","TL317E","CC","Mon-Sat","1.250000","1.000000","7am-5pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.148423","-118.143227"
"649","TL315E","CC","Mon-Sat","1.250000","1.000000","7am-5pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.148422","-118.143308"
"650","TL313E","CC","Mon-Sat","1.250000","1.000000","7am-5pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.148423","-118.143388"
"651","TL311E","CC","Mon-Sat","1.250000","1.000000","7am-5pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.148421","-118.143487"
"652","TL309E","CC","Mon-Sat","1.250000","1.000000","7am-5pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.148421","-118.143690"
"653","TL307E","CC","Mon-Sat","1.250000","1.000000","7am-5pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.148420","-118.143763"
"654","TL305E","CC","Mon-Sat","1.250000","1.000000","7am-5pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.148419","-118.143848"
"655","TL303E","CC","Mon-Sat","1.250000","1.000000","7am-5pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.148418","-118.143915"
"656","TL301E","CC","Mon-Sat","1.250000","1.000000","7am-5pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.148419","-118.143993"
"657","AY093S","CC","Mon-Sat","1.250000","2.000000","9am-6pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.142665","-118.147568"
"658","AY091S","CC","Mon-Sat","1.250000","2.000000","9am-6pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.142724","-118.147570"
"659","AY089S","CC","Mon-Sat","1.250000","2.000000","9am-6pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.142778","-118.147571"
"660","AY087S","CC","Mon-Sat","1.250000","2.000000","9am-6pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.142845","-118.147573"
"661","AY085S","CC","Mon-Sat","1.250000","2.000000","9am-6pm","single-space","1","1.000000","1.000000","1.000000","N/A","34.142922","-118.147578"
"1","CO-005E","OP","Sun-Thurs/Fri-Sat","1.250000","2.000000","11am-8pm/11am-12am","single-space","6","6.000000","1.000000","6.000000","1-6","34.145893","-118.148492"
"2","HY073E","OP","Sun-Thurs/Fri-Sat","1.250000","4.000000","11am-8pm/11am-12am","single-space","1","1.000000","1.000000","1.000000","N/A","34.147732","-118.148616"
"3","HY075E","OP","Sun-Thurs/Fri-Sat","1.250000","4.000000","11am-8pm/11am-12am","single-space","1","1.000000","1.000000","1.000000","N/A","34.147732","-118.148545"
"4","HY077E","OP","Sun-Thurs/Fri-Sat","1.250000","4.000000","11am-8pm/11am-12am","single-space","1","1.000000","1.000000","1.000000","N/A","34.147734","-118.148469"
